postcode,longitude,latitude
WF12 9JQ,-1.629023,53.679489
NW9 8PH,-0.268984,51.570554
CO3 3NG,0.884512,51.886602
YO60 7PD,-0.909066,54.061477
LU2 7JU,-0.413879,51.895959
BB2 7AR,-2.515993,53.758546
BN11 1SU,-0.370959,50.812453
N4 3HT,-0.109703,51.56503
GU7 1TP,-0.606585,51.175675
DA14 6BT,0.102269,51.426027
E4 7AJ,0.006254,51.634093
HD8 0QE,-1.704291,53.613201
N16 6XA,-0.070919,51.567494
SW1Y 4AH,-0.133134,51.509096
SM3 9PQ,-0.204705,51.384433
PL23 1ND,-4.605965,50.353088
SS1 2XG,0.739943,51.537198
CR2 9LH,-0.076519,51.3339
S9 5JF,-1.404538,53.388938
LU4 8AY,-0.442138,51.888379
M3 7DY,-2.252505,53.48563
E7 9HW,0.017441,51.543812
BS39 7SU,-2.502342,51.291783
BN2 5UT,-0.105292,50.81196
DH3 3TF,-1.575471,54.859283
SE1 8QW,-0.106008,51.501224
BD1 2LU,-1.757789,53.794943
B26 1ES,-1.808066,52.450742
CV11 4NB,-1.463624,52.511183
CV8 2UH,-1.557365,52.346099
GU23 6AY,-0.491063,51.300747
TW3 3NE,-0.376684,51.464663
BN1 6TD,-0.151707,50.850105
B27 6NL,-1.814977,52.448488
KY6 3EF,-3.201895,56.214703
SL0 9HF,-0.513527,51.510586
G81 6ED,-4.427901,55.925556
NN15 7HH,-0.730609,52.394496
HA1 3RT,-0.336111,51.565842
MK40 3RW,-0.45693,52.138837
LS9 6AP,-1.508074,53.808507
WF5 8PR,-1.580651,53.678509
RM10 8DT,0.151216,51.542505
KT17 1XH,-0.254253,51.34752
M32 9BQ,-2.319173,53.445292
W8 7AX,-0.199531,51.507499
B3 1RB,-1.904703,52.485782
LN6 3TA,-0.615851,53.202525
DN31 2BN,-0.109521,53.568448
PO15 7FP,-1.23946,50.880103
WV14 0EH,-2.079127,52.564537
NN5 5BB,-0.935228,52.240419
DA6 8DS,0.133996,51.45737
G76 8QG,-4.270221,55.778941
UB7 7QG,-0.473912,51.510553
BB7 9YE,-2.415316,53.832683
S35 3FG,-1.483864,53.466295
PL1 4FS,-4.177155,50.372466
RG14 7AD,-1.32361,51.395611
HD6 1QF,-1.763499,53.69661
NW1 7PG,-0.143331,51.53858
B1 1QH,-1.904082,52.475779
YO11 3YS,-0.417194,54.234056
SN8 2LR,-1.698455,51.426226
SO50 8JR,-1.31273,50.965511
N1 2TW,-0.091531,51.544853
NG20 9RN,-1.211511,53.210837
MK18 7EB,-0.976888,51.995006
SS6 7BA,0.596072,51.580457
NW7 1RJ,-0.219607,51.616732
SO14 6UY,-1.402972,50.921134
SL5 8BP,-0.70154,51.403715
S43 3PT,-1.345353,53.265475
BD3 7EP,-1.718445,53.800568
LS1 4DL,-1.552669,53.796252
IG6 3HX,0.100324,51.598645
BD4 9NW,-1.728368,53.773411
BL4 0AP,-2.420819,53.547581
SN5 6NH,-1.844579,51.564224
BD1 4SX,-1.756226,53.80989
CM5 9LZ,0.25436,51.714094
HD1 3SR,-1.801266,53.636548
WS15 2EP,-1.936585,52.766727
TQ11 0LL,-3.768244,50.481278
PO33 4EN,-1.191656,50.728873
W1D 3QL,-0.131712,51.515941
RM8 1UP,0.127005,51.562983
CV4 7AB,-1.544241,52.367554
B66 1AA,-1.972648,52.49642
IP10 0HW,1.241712,52.018344
WV1 2JB,-2.08842,52.583241
YO32 9JS,-1.049206,53.984418
BL4 7LE,-2.401926,53.554448
BD8 0ED,-1.810665,53.793855
RH16 3TP,-0.104864,51.002178
IP30 0RA,0.891439,52.193871
HD1 3RR,-1.784879,53.63812
KT24 6QN,-0.435507,51.277305
CT1 2TU,1.078905,51.278075
NN5 7HY,-0.925243,52.254203
LN8 3HA,-0.342304,53.391138
RG4 6DH,-0.959252,51.470929
N22 8JR,-0.111282,51.605704
PR1 8JB,-2.71114,53.755795
DD3 7RJ,-2.976217,56.470982
LS1 4HY,-1.550031,53.795507
NE1 8AL,,
OX1 4RR,-1.255065,51.739841
SW17 8RP,-0.156193,51.436124
WD6 3TN,-0.311833,51.640076
W1G 9XB,-0.149238,51.51666
SO53 3TL,-1.391588,50.970065
NW1 0BG,-0.139659,51.537823
W1W 7ST,-0.142103,51.517392
TA6 4DB,-3.000781,51.134155
YO43 3AW,-0.668022,53.865055
G21 4EL,-4.216159,55.879679
BT34 3FN,-6.271812,54.123815
LE11 5XR,-1.213933,52.780757
B38 9EA,-1.928791,52.376669
BN3 5NF,-0.195052,50.833157
ME4 4TZ,0.528055,51.395086
B50 4JG,-1.852046,52.173385
NN8 4NY,-0.68024,52.310282
SW1P 1WG,-0.13649,51.496693
NG8 5AR,-1.185564,52.967071
CM2 0DG,0.474805,51.730437
WA2 7HW,-2.590973,53.395158
HU7 4LD,-0.321441,53.797558
KT13 9ST,-0.430688,51.370709
SA6 6AU,-3.935818,51.670776
SW19 7RG,-0.216568,51.425026
TW20 8RX,-0.531206,51.416074
B91 2QD,-1.757821,52.417657
E12 6SJ,0.050448,51.540858
BN3 4HQ,-0.18913,50.827651
LU2 7LT,-0.407984,51.899638
SM7 1PS,-0.227063,51.335062
N15 6UQ,-0.068969,51.579717
EX39 6HB,-4.463629,50.947389
YO19 6FD,-1.051057,53.854833
SL6 3NY,-0.756804,51.511814
MK43 8QX,-0.533005,52.141947
RG12 0TE,-0.739768,51.395842
OL12 7RW,-2.209134,53.62951
NG31 6SQ,-0.640014,52.91163
FK3 8ZE,-3.742389,56.011719
S1 2GU,-1.47273,53.382535
BT70 3NE,-6.793824,54.508063
EN9 2DU,0.001288,51.692555
BT79 7HX,-7.300491,54.613757
SW19 1RH,-0.200935,51.419473
CM2 6AL,0.498618,51.74363
E17 5PY,-0.042776,51.596449
PE28 2PF,-0.182739,52.38423
NN14 1UQ,-0.726578,52.423265
YO19 6ED,-1.051523,53.852751
BR6 6BJ,0.089173,51.351468
SO31 1BA,-1.268025,50.874998
E1 0BT,-0.055986,51.510529
NW10 6TD,-0.258445,51.525742
M26 4ED,-2.335421,53.567724
LS9 7BD,-1.510683,53.8101
TF3 5HX,-2.485483,52.6843
TN15 7BN,0.303035,51.309037
N19 5LE,-0.137973,51.561114
L1 0BG,-2.982955,53.395308
G44 5LX,-4.227208,55.814635
PE29 1PR,-0.176076,52.343516
GU22 8EL,-0.536421,51.326243
DY12 1BH,-2.307502,52.374828
E4 6LH,0.004536,51.62029
TN34 3PH,0.594476,50.870674
BS1 6FL,-2.586289,51.453254
GU10 2ED,-0.750966,51.160004
SE15 3DN,,
HA3 9AQ,-0.30477,51.591902
CT18 7PX,1.171273,51.118646
RG2 7HA,-0.955306,51.440699
EC4M 7NG,-0.102272,51.514776
IV30 1JR,-3.315758,57.646852
CM23 3AR,0.161045,51.865789
G3 6EF,-4.273617,55.868371
SO15 5EN,-1.423139,50.918951
N17 0SP,-0.054173,51.60486
NW1 9DR,-0.140388,51.540101
NE11 0TU,-1.623714,54.932995
BS16 3QA,-2.526734,51.475467
LS16 6QY,-1.605275,53.839533
RM7 0PP,0.184785,51.567065
PR8 5BZ,-3.002138,53.636543
BH14 8UF,-1.949443,50.723922
SK1 1EB,-2.158064,53.409982
BL8 2UF,-2.33247,53.592044
SN15 4RE,-2.08477,51.505267
LU1 2DW,-0.416965,51.878575
UB4 8EH,-0.432143,51.526287
B42 1EU,-1.926133,52.539902
TS22 5UP,-1.370501,54.641593
TF3 1XR,-2.429282,52.65658
B8 2YD,-1.849815,52.497263
NG17 7DR,-1.243576,53.097251
B12 8RT,-1.874626,52.453519
SE12 0NS,0.014436,51.440762
CR7 8QP,-0.091564,51.404686
PR3 5BT,-2.728729,53.819424
DY10 4AJ,-2.224217,52.373312
NP4 0QZ,-3.006342,51.689776
WC2B 4HN,-0.115996,51.513658
M34 3RQ,-2.124441,53.455477
E13 0RA,0.028268,51.537573
HA5 4HS,-0.373308,51.60824
MK44 1PG,-0.540816,52.224085
MK17 0PS,-0.838069,51.981807
W12 0QJ,-0.244297,51.513913
SS0 8BN,0.685571,51.539598
BN11 1QR,-0.376694,50.811202
CR0 0PR,-0.011325,51.351517
RG4 8SA,-0.964161,51.480477
RH1 6AA,-0.178653,51.239059
S64 8AP,-1.303186,53.487949
BD7 2EG,-1.783776,53.788713
BR3 3XN,-0.016154,51.393325
TW9 1YS,-0.292432,51.461883
PR4 0RZ,-2.796027,53.774759
CT9 2TA,1.392933,51.381908
NR10 3AX,1.28881,52.726052
EN4 9EE,-0.149673,51.650564
EC3M 5JD,-0.078673,51.512845
LS19 7DB,-1.687601,53.85944
E14 9TR,-0.018275,51.497229
BB1 5QB,-2.454053,53.758941
LU7 0RU,-0.662643,51.8492
B61 7AZ,-2.070089,52.327708
BS20 7LY,-2.748874,51.486602
SY10 8RD,-3.022311,52.81852
WC1N 2ES,-0.114815,51.521725
NP7 9DW,-2.974421,51.750027
NG1 6GR,-1.156255,52.952132
LE1 1TG,-1.124474,52.636047
RG19 3JG,-1.258859,51.403492
PE13 5JG,0.105912,52.669568
LE11 2BA,-1.216647,52.747115
HX3 8ER,-1.815549,53.725973
SL9 7QE,-0.554562,51.586767
LE3 5GF,-1.147421,52.643703
TN39 5ES,0.481077,50.856771
G72 9AT,-4.101003,55.793337
IP1 5AD,1.12456,52.066517
ME7 1BJ,0.54416,51.387632
TW10 5DW,-0.278316,51.466317
RM6 6AX,0.146854,51.573037
NG5 3HZ,-1.151218,52.992578
RH10 3RS,-0.112414,51.138061
BH31 6TD,-1.862811,50.875089
EN10 6GR,-0.010139,51.737231
DL3 8SB,-1.583233,54.522876
CH60 7RJ,-3.096851,53.335321
PO9 4QJ,-0.988977,50.867934
RM1 4BB,0.181073,51.58362
GL4 3TB,-2.198367,51.857
NP19 8DA,-2.980538,51.590826
TS1 5JW,-1.251856,54.574991
RG14 7BE,-1.326936,51.397177
IP24 1HA,0.743618,52.424438
DY8 4FA,-2.15844,52.47569
SL4 1RU,-0.617052,51.48305
M1 3BR,-2.233513,53.477209
M14 5NW,-2.227303,53.451012
SE15 1NX,-0.056797,51.479959
ME15 6TP,0.523904,51.263688
AL10 8JT,-0.231593,51.748308
IP33 3PH,0.711022,52.24322
BR6 9DS,0.099531,51.368458
KT12 2HY,-0.415126,51.3945
B74 4LJ,-1.846308,52.594897
L23 5SE,-3.024675,53.49113
FY2 9AW,-3.047546,53.85674
BB4 7DE,-2.25098,53.68885
PO12 3UL,-1.141219,50.798974
WV5 7EN,-2.240838,52.546413
NN4 7BF,-0.8595,52.227699
CM19 5JU,0.042651,51.750582
NP24 6BJ,-3.239671,51.718044
PA4 8RA,-4.384135,55.880718
KY11 8HU,-3.411045,56.058318
B70 7EX,-1.993084,52.511847
TA10 9NP,-2.778828,51.045854
DN37 9RU,-0.141197,53.562304
HX4 9AW,-1.866104,53.674412
CM1 1TB,0.469976,51.735881
SL3 6HD,-0.561153,51.560906
ST6 4BL,-2.20364,53.045929
MK8 8EW,-0.795568,52.039462
SO51 8BW,-1.498296,50.989051
NE63 8RS,-1.575726,55.183494
SW8 4XG,-0.13418,51.474588
DL10 4QA,-1.738911,54.403616
M20 1QE,-2.244077,53.429892
HP23 6LJ,-0.684724,51.763155
DN32 8AZ,-0.063778,53.563701
W1W 7LA,-0.141721,51.517198
CW9 7NT,-2.472408,53.268559
WN2 3AP,-2.580849,53.537122
CM1 6DR,0.489825,51.762325
DE4 4HX,-1.674601,53.112018
EN5 2QF,-0.213892,51.643091
TN40 1EZ,0.475576,50.839326
BR4 9BG,-0.00397,51.369081
RM11 3NA,0.225246,51.567422
E14 9XQ,-0.021064,51.501294
SE1 7GT,-0.115335,51.504252
E16 1AH,0.015769,51.505982
SW1H 9HP,-0.131145,51.501007
RH19 1AR,-0.010924,51.126015
M22 5JP,-2.245634,53.373737
CH62 4AB,-2.980977,53.348528
BS36 2AQ,-2.485799,51.536471
TF3 3AT,-2.414668,52.677809
BS4 3PJ,-2.555348,51.441318
SS9 2UJ,0.636325,51.547677
G2 2LB,-4.258497,55.862322
CM3 1LN,0.412991,51.823506
CF10 4LN,-3.168703,51.475437
S63 9LR,-1.30478,53.533459
BN27 4BB,0.223776,50.881089
DY11 6XB,-2.256615,52.389378
SY6 6BN,-2.805492,52.538999
CF39 8TT,-3.468551,51.585985
YO60 6SQ,-0.999336,54.088139
BN1 7EB,-0.129401,50.839866
TN8 7LH,0.106505,51.179585
EN3 6PF,-0.044879,51.67283
S72 9EJ,-1.377637,53.595008
SM1 9UG,,
B47 5PT,-1.877184,52.396085
SN7 7TG,-1.604511,51.615469
LU5 6LZ,-0.493994,51.960996
EC2V 7BG,-0.094933,51.515954
PO10 7JN,-0.943449,50.848897
KY11 2EU,-3.427578,56.028547
SG2 9TS,-0.171557,51.894223
B90 3EL,-1.815772,52.405795
M28 3GD,-2.402258,53.535169
CW8 1RP,-2.548771,53.242624
GL11 5JF,-2.369141,51.703119
KA1 2BY,-4.493148,55.599196
OL9 7QZ,-2.134421,53.534871
ST4 8HD,-2.183389,52.962804
TN34 1BP,0.578714,50.856012
WD17 1HP,-0.397494,51.65977
RM11 1XP,0.217847,51.56389
M41 7AB,-2.357311,53.456159
NN4 8LD,-0.912371,52.219246
S66 2BL,-1.287614,53.420649
BS20 7LZ,-2.758597,51.481486
BA22 8PQ,-2.715329,50.977686
CF72 8JA,-3.39345,51.535054
B44 9AT,-1.889597,52.551686
OL13 9RD,-2.19422,53.694223
CB6 1FL,0.293257,52.452636
M11 3LN,-2.197885,53.474561
N8 8LH,-0.123568,51.586771
TS21 4AE,-1.443248,54.683735
G74 1LF,-4.177293,55.761416
PL1 1SB,-4.144376,50.373156
S70 2LW,-1.483963,53.557529
M15 4UD,-2.251489,53.472184
CT20 2JN,1.15555,51.073944
LE9 9DR,-1.287778,52.628439
GU52 7LL,-0.831622,51.272036
BT2 8JL,-5.923556,54.595844
CF48 3PB,-3.3487,51.763564
HD9 1HN,-1.785332,53.569666
S35 1SR,-1.486331,53.460391
NR8 5GB,1.17483,52.664696
PR8 3DD,-3.010528,53.615511
WV3 8NA,-2.191109,52.575918
GU8 4AR,-0.585492,51.179145
NN6 7GT,-1.13097,52.348588
EH7 5JA,-3.179179,55.959244
PR8 2SS,-3.052041,53.59918
WS12 1NR,-1.983264,52.703735
CT9 1BD,1.381645,51.388134
CM2 0AW,0.465967,51.728231
B73 6JJ,-1.845139,52.553614
WV13 3XA,-2.088286,52.59284
TA1 1JR,-3.101878,51.016942
EH3 9JX,-3.201223,55.942273
RH6 7BH,-0.162578,51.172545
W1J 5LS,-0.149031,51.508249
L20 7DA,-2.988942,53.444049
G77 5FJ,-4.334378,55.763763
ST2 7QJ,-2.14489,53.05638
CM5 9JJ,0.245856,51.704626
LN10 6TA,-0.219485,53.148107
SS12 9JS,0.535045,51.583397
SW15 3TL,-0.23199,51.44722
FK10 4NB,-3.72078,56.067049
EN6 5HY,-0.16466,51.698215
PE28 3JR,0.003784,52.385506
LN6 3RS,-0.609116,53.203391
HA9 7JR,-0.295923,51.55362
DD9 6YL,-2.658949,56.741091
NR19 1BX,0.942626,52.680233
TS5 5PZ,-1.244791,54.553869
TW2 6BG,-0.3679,51.443948
S64 9EX,-1.305072,53.49889
ML3 6BJ,-4.03687,55.778896
CF47 0UU,-3.370696,51.73673
CF48 2SR,-3.362979,51.768673
SK8 6GN,-2.204975,53.354721
SW15 1JP,-0.218774,51.467316
SK8 4LZ,-2.235765,53.391113
CM1 2GE,0.458205,51.740177
G78 3HN,-4.423223,55.780512
WF2 9RL,-1.511057,53.679515
WF2 7AW,-1.503753,53.663333
S35 1QA,-1.47547,53.456874
G3 7PR,-4.275214,55.866436
FK2 0AJ,-3.714491,55.976026
TS19 0GA,-1.318338,54.571591
BH21 6FA,-1.865807,50.843484
DE24 9QX,-1.448795,52.876656
PE34 3PE,0.365116,52.638802
SO14 3EY,-1.403156,50.898599
WF8 1BJ,-1.313757,53.692048
NW3 1JQ,-0.177078,51.556159
BS16 9DR,-2.486811,51.489422
E10 6HY,-0.002526,51.572663
CH3 9HR,-2.762537,53.08874
RH4 1HW,-0.341331,51.236468
SG4 0TY,-0.266054,51.967688
LE3 1PY,-1.166932,52.627283
G83 0TL,-4.576777,55.993491
IP11 2FW,1.323951,51.965339
IP32 7AB,0.726132,52.2512
LS8 5PB,-1.517486,53.814064
SL9 0JJ,-0.555795,51.618593
GU9 7LW,-0.798725,51.215798
SN4 8JD,-1.895871,51.545193
GU22 7RT,-0.560529,51.313098
IG6 2AD,0.081391,51.589746
KT7 0RY,-0.333469,51.390049
NR5 0QE,1.215354,52.648171
NR1 3DE,1.295028,52.628864
BL0 9ND,-2.323819,53.641999
KT22 9UH,-0.361453,51.294628
NW2 1NT,-0.210773,51.567004
M16 9WA,-2.262921,53.459254
CM22 6HX,0.199889,51.932269
SL6 1DL,-0.717502,51.523622
EH12 9DB,-3.344337,55.926844
M20 2TY,-2.239215,53.419107
NW10 7PQ,-0.272846,51.528555
CR8 5BH,-0.08497,51.317429
CM19 4SQ,0.077004,51.750007
BH3 7AF,-1.876474,50.73304
LE7 9JR,-0.980574,52.659638
S4 8AL,-1.428489,53.405873
NR30 1PL,1.725613,52.610049
OL3 7PB,-1.998483,53.539217
BS21 6PS,-2.858173,51.434366
DH7 9XZ,-1.670272,54.795289
TN31 7LJ,0.73538,50.953104
HU17 0QT,-0.417087,53.839975
EC4M 8AB,-0.098295,51.514415
CR3 5ED,-0.087979,51.296839
TN16 3XB,0.023419,51.312486
RG27 8LJ,-0.964179,51.317345
TQ2 5EL,-3.525575,50.461397
B90 3LU,-1.832082,52.419296
SO31 8AF,-1.305868,50.88602
WV9 5HB,-2.152347,52.627846
L12 4XJ,-2.894817,53.434887
AB21 0JA,-2.270629,57.234037
CH45 7RE,-3.032823,53.430043
LA3 3LN,-2.839469,54.065408
TQ7 2SE,-3.663557,50.273831
HA6 2UE,-0.43777,51.608
NP10 9LP,-3.064448,51.592568
NP20 5ER,-3.006058,51.594711
CM23 3GJ,0.148612,51.863958
CV7 8AJ,-1.590679,52.458371
IG8 9NR,0.006823,51.606646
NE5 5JQ,-1.696071,54.996956
SA9 2EN,-3.783856,51.761747
PH6 2NG,-4.136093,56.397137
CB23 7DN,0.026652,52.192514
SO53 3AP,-1.386675,50.976839
E16 2DQ,0.045392,51.502709
SO50 4PY,-1.359951,50.986309
ML8 5RB,-3.867629,55.696954
NP10 8BR,-3.036385,51.575152
W1F 7NN,-0.136824,51.513946
L25 0LQ,-2.852049,53.361732
DN11 0BN,-1.069425,53.470987
TS26 0WA,-1.250506,54.6958
BD20 7DS,-1.982616,53.903912
OX29 8BX,-1.398741,51.827527
TS5 7BJ,-1.248418,54.545744
WF14 0LQ,-1.692823,53.68943
HA7 1JS,-0.297278,51.603466
DN36 4EF,-0.073803,53.526283
LL19 8RN,-3.407578,53.324517
SE6 2NL,-0.016287,51.438085
SA8 4JF,-3.853206,51.722697
CV37 6UA,-1.705199,52.194354
AB15 8TU,-2.218438,57.162945
CF48 3TD,-3.358283,51.756962
MK16 8HJ,-0.721448,52.086137
DN35 8DQ,-0.034233,53.557034
LE18 1BD,-1.120361,52.590905
TR13 8TD,-5.275073,50.102302
SY13 1BT,-2.692355,52.969324
G1 5PB,-4.24352,55.855375
WA11 8HP,-2.798007,53.505998
SO15 0HW,-1.438756,50.913326
SS9 4HJ,0.659549,51.556092
M16 8DN,-2.260474,53.450809
SL7 3HN,-0.775042,51.573648
CV3 1QE,-1.464742,52.404485
CV5 9FR,-1.570558,52.4299
SA3 4SN,-4.008378,51.576323
WF7 7LN,-1.33534,53.654158
ST15 0FX,-2.16078,52.892691
SS1 1DB,0.713404,51.534465
DN37 0HL,-0.099951,53.513632
PO5 2SE,-1.081822,50.788018
BT48 7EF,-7.324454,55.000271
PO5 1DS,-1.078843,50.795969
BA3 5XX,-2.392085,51.276154
RH16 3RY,-0.082372,50.994589
DG2 9PZ,-3.647155,55.082803
WF16 9FB,-1.67623,53.714607
NN6 7AR,-1.073011,52.340855
EH35 5NB,-2.951496,55.911673
SW8 4UU,-0.135499,51.472271
KY11 9FG,-3.36987,56.032086
BH11 9AR,-1.904116,50.769369
BN3 7GS,-0.200967,50.838518
SS6 8EJ,0.617935,51.590637
EN6 1NR,-0.182343,51.712441
B78 3AY,-1.75065,52.641059
TS9 7AP,-1.181513,54.445351
BL8 2NZ,-2.318306,53.589062
CR8 5JW,-0.108408,51.31281
SE16 4BW,-0.070144,51.498193
DY5 1XE,-2.114142,52.485786
DY11 6SP,-2.259936,52.384409
RM18 8HB,0.367919,51.471295
CM1 3BJ,0.445968,51.726286
M40 7EZ,-2.214241,53.48531
BA22 7BL,-2.497882,51.048783
SG1 3JJ,-0.202542,51.910283
BH2 6NE,-1.88225,50.723676
E11 1BX,0.00205,51.568724
SA1 3US,-3.95594,51.614416
B43 7QQ,-1.915086,52.556957
L34 4AH,-2.840665,53.428414
L39 6TT,-2.905206,53.540454
OL7 0NT,-2.112615,53.476432
ML1 3BY,-3.99487,55.789228
WA5 3UT,-2.675451,53.395573
WS12 2NW,-1.986309,52.701873
LA9 7NT,-2.724817,54.309069
SS7 5HA,0.559056,51.553651
PO7 5JP,-1.035201,50.861202
EH6 8AQ,-3.162828,55.968421
WS13 6LL,-1.82814,52.682503
NN1 5BE,-0.882366,52.237196
BN24 6NY,0.372948,50.819397
CA11 9GR,-2.761675,54.655134
PE20 1NN,-0.069544,52.936335
SE1 2NY,-0.07497,51.502643
CT14 0EF,1.316673,51.233902
EH6 7BD,-3.165954,55.974262
WS11 0BD,-2.033426,52.675666
SW1P 2PN,-0.132572,51.493852
RG9 4LX,-0.933203,51.496987
LL29 7AW,-3.730969,53.295916
WA3 3XP,-2.601181,53.473751
CA6 4PN,-2.866117,54.928026
CW4 8GJ,-2.332069,53.216547
DL6 3EG,-1.266692,54.411935
G73 1BZ,-4.215125,55.828964
DA15 8AT,0.083282,51.440269
NG5 1JJ,-1.175265,52.979964
IP20 0LT,1.367064,52.372022
SO50 9DT,-1.360002,50.970167
WS13 6PQ,,
HU7 4NN,-0.321201,53.796341
SK10 4PL,-2.099786,53.325635
SE1 9SG,-0.087651,51.504962
SW18 4GQ,-0.19668,51.456196
NG7 2TU,-1.18381,52.951902
BN21 3RL,0.289603,50.770301
BD4 7UA,-1.740914,53.788485
GL50 1NW,-2.079442,51.897787
W13 0LW,-0.321452,51.51543
HX5 9QP,-1.819719,53.685823
W1D 3BJ,-0.133545,51.514838
IP4 3NB,1.195687,52.062639
WN2 5ND,-2.592784,53.521989
LN8 3DF,-0.334196,53.391892
B1 1BD,-1.902936,52.47893
LE3 8HU,-1.210874,52.645078
OL2 6QX,-2.120406,53.56771
G52 4NQ,-4.372087,55.856706
DN10 4NN,-0.827044,53.399566
LN5 8EG,-0.541416,53.22315
PE28 4GD,-0.233337,52.371942
EC1R 4UJ,-0.107249,51.528229
M29 7HQ,-2.44859,53.500756
B63 3EB,-2.046342,52.4488
NE11 0JQ,-1.621973,54.935956
DN6 8DP,-1.181451,53.583015
LE8 6ZG,-1.18567,52.561714
CH3 5AR,-2.878801,53.191638
SS9 4AT,0.659772,51.559667
NR3 2SY,1.276008,52.653496
CF39 8LN,-3.42307,51.586051
W5 4JD,-0.307874,51.502465
NE1 1DF,-1.61104,54.97049
WD4 9DJ,-0.501762,51.697809
TW1 1JD,-0.327944,51.456424
ST7 8JH,-2.309491,53.067436
NR14 7JN,1.335362,52.574727
SN8 3RD,-1.525551,51.36565
WA9 3RG,-2.697327,53.444923
BS31 1JU,-2.486462,51.399725
AL5 1TB,-0.339101,51.80135
M15 4NY,-2.261664,53.472748
IP31 2AR,0.9102,52.31741
GU51 5SA,-0.852727,51.26729
WF6 2TJ,-1.420719,53.708351
DG10 9SB,-3.457392,55.331627
NE30 1AR,-1.444211,55.008808
PE7 2BT,-0.069348,52.561541
M24 4PQ,-2.222782,53.545058
TW10 5EF,-0.28051,51.465027
CM1 2BB,0.458579,51.744456
PR7 3AA,-2.63061,53.649853
CF48 1DL,-3.382829,51.739578
ME15 6TF,0.518823,51.265659
HU5 3TW,-0.375832,53.756984
N16 0EJ,-0.079172,51.561002
TR4 9BZ,-5.081376,50.288886
TS7 9EW,-1.169295,54.543075
CV31 2AU,-1.528831,52.282586
RG18 3EA,-1.271178,51.407193
NR18 0SJ,1.130188,52.578067
CW9 7TF,-2.434882,53.252488
MK44 3RZ,-0.419982,52.125795
G32 8FH,-4.175726,55.829348
BT9 7HZ,-5.970747,54.568252
SE28 8NG,0.127324,51.506115
TS18 3PQ,-1.324698,54.556606
E5 0AG,-0.042572,51.556852
LE12 8QW,-1.158658,52.759377
ME2 2BF,0.486814,51.389601
BB1 1EZ,-2.478945,53.746974
S72 8BE,-1.411981,53.584421
NN12 7LS,-0.929759,52.111357
IG6 3TU,0.11915,51.606625
DA16 1AB,0.110032,51.461805
SG18 8SP,-0.245065,52.078954
RG12 9FJ,-0.72216,51.411297
SY2 5TZ,-2.721855,52.717212
IP1 4JR,1.141449,52.073227
CV9 1LF,-1.543376,52.578628
SE12 9PQ,0.027389,51.434325
CF36 5PF,-3.680391,51.484165
BR1 5RG,-0.003646,51.429345
M21 7HS,-2.272541,53.430433
N3 1LJ,-0.188692,51.605113
BS30 8YZ,-2.468073,51.444461
NR2 2TN,1.286465,52.62199
BH31 7LT,-1.892915,50.8803
BD19 3TT,-1.720567,53.730715
TN27 8QE,0.683462,51.146524
HD9 1LF,-1.772755,53.580725
EX16 6PT,-3.484654,50.903854
DE11 9DN,-1.560734,52.772476
TN40 1EA,0.475475,50.840633
PE19 7LL,-0.279456,52.230761
B15 1TH,-1.920429,52.470151
SP10 2AX,-1.473262,51.205446
SA8 4EG,-3.850214,51.717502
NE36 0QR,-1.453785,54.942974
BR4 9EZ,-0.00033,51.36391
LA13 0HL,-3.189139,54.113078
DH1 3FA,-1.590566,54.76044
NR10 5QL,1.227899,52.746838
DN17 1BA,-0.662886,53.577993
NP22 4HU,-3.237717,51.764138
E3 5GU,-0.034134,51.535084
GU21 2BY,-0.606553,51.317063
EC4N 6EU,-0.088175,51.511087
BL3 4NF,-2.470002,53.567819
LU4 9TG,-0.461695,51.896801
ME1 3DQ,0.494346,51.359717
SW11 3DD,-0.172573,51.474609
B98 8BP,-1.940106,52.307424
HU2 8EF,-0.339175,53.749893
DE14 3TB,-1.642597,52.801139
M24 2GP,-2.171441,53.571387
LL77 7NW,-4.324441,53.258778
NW7 4AH,-0.238512,51.616348
GL4 3YX,-2.203471,51.855292
N21 2RS,-0.093084,51.635004
M2 2JT,-2.24292,53.48023
G43 2TY,-4.282681,55.812288
RH2 0NH,-0.195777,51.241211
B48 7TD,-1.964584,52.356901
HP4 3TF,-0.601101,51.777469
TF10 7JT,-2.379822,52.776509
G44 3HD,-4.271859,55.812789
CH60 7SE,-3.100113,53.328502
BR6 0BJ,0.089137,51.381585
TD11 3NF,-2.220896,55.737622
ME1 2UR,0.504874,51.363117
LS1 3AJ,-1.550644,53.800641
BT44 8HA,-6.477475,54.916336
TS5 8NL,-1.259698,54.540948
WA4 5QE,-2.566111,53.360791
BT5 5AD,-5.888771,54.596428
WA8 4GH,-2.764842,53.374712
SG1 3HS,-0.20683,51.909433
PR8 3SP,-3.041165,53.587644
WD19 4BW,-0.400341,51.64074
SE24 9AE,-0.101541,51.448786
CH65 7AR,-2.918223,53.271344
SE6 1SL,-0.007511,51.437387
S60 8DF,-1.366607,53.385562
SM6 7DH,-0.153312,51.370541
SO14 3LA,-1.397412,50.899622
EH42 1GP,-2.518423,55.995495
BS1 6HP,-2.590954,51.451126
NP10 8WD,-3.01718,51.55747
RM8 2LH,0.117906,51.544451
WR14 1RR,-2.330244,52.126974
DE22 3FS,-1.494936,52.926061
